Name,Address,City,State,Zip Code,Country,Latitude,Longitude,categories
Steak N Shake,796 Maple Valley Dr,Farmington,MO,63640,US,37.792712,-90.437161,Fast Food Restaurants
Subway,8624 Camfield St,Charlotte,NC,28277,US,35.052285,-80.81572800000001,Sandwich Place and Fast Food Restaurant
Dunkin' Donuts,51 E 34th St,New York,NY,10016,US,40.74767,-73.98200200000001,Fast Food
Chick-Fil-A,1210 E 2nd St,Edmond,OK,73034,US,35.652151,-97.46391,Fast Food Restaurant
YUM Brands,N112w15800 Mequon Rd,Germantown,WI,53022,US,43.221117,-88.106812,Fast Food Restaurants
YUM Brands,6807 W Brown Deer Rd,Milwaukee,WI,53223,US,43.177713,-87.99576400000001,Fast Food Restaurants
YUM Brands,1242 W Clairemont Ave,Eau Claire,WI,54701,US,44.793611999999996,-91.520618,Fast Food Restaurants
YUM Brands,1742 N Spring St,Beaver Dam,WI,53916,US,43.478752,-88.821761,Fast Food Restaurants
YUM Brands,305 S Main St,Clintonville,WI,54929,US,44.612761,-88.763068,Fast Food Restaurants
YUM Brands,728 W Fond Du Lac St,Ripon,WI,54971,US,43.850208,-88.850306,Fast Food Restaurants
YUM Brands,2800 Belvidere Rd,Waukegan,IL,60085,US,42.349574,-87.871288,Fast Food Restaurants
Domino's Pizza,2444 Virginia Ave,Collinsville,VA,24078,US,36.711277,-79.907,Fast Food Restaurants
Domino's Pizza,2130 E Washington St,Petersburg,VA,23803,US,37.2395,-77.3687,Fast Food Restaurants
Domino's Pizza,2010 S Main St,Farmville,VA,23901,US,37.27401,-78.40122,Fast Food Restaurants
Domino's Pizza,10614 Patterson Ave,Henrico,VA,23238,US,37.5971,-77.6085,Fast Food Restaurants
Domino's Pizza,66 Joshua Ln,Palmyra,VA,22963,US,37.8948,-78.3044,Fast Food Restaurants
Domino's Pizza,70 S Airport Dr,Henrico,VA,23075,US,37.5361,-77.3226,Fast Food Restaurants
Domino's Pizza,801 E Main St,Russellville,AR,72801,US,35.2785,-93.1242,Fast Food Restaurants
Jimmy Johns,240 Euclid Ave,Cleveland,OH,44114,US,41.499607,-81.69139100000001,Fast Food Restaurants
Jimmy Johns,125 Miracle Mile,Miami,FL,33134,US,25.750019,-80.257335,Fast Food Restaurants
Jimmy Johns,1916 Russellville Rd,Bowling Green,KY,42101,US,36.979509,-86.467928,Fast Food Restaurants
Subway,9741 S Enos Ln,Bakersfield,CA,93311,US,35.267234,-119.25277700000001,Fast Food Restaurants
Domino's Pizza,1850 Dickinson Rd,De Pere,WI,54115,US,44.43996,-88.03768000000001,Fast Food Restaurants
Domino's Pizza,3311 London Rd,Eau Claire,WI,54701,US,44.7849,-91.4631,Fast Food Restaurants
Domino's Pizza,3001 Highway 31 W,White House,TN,37188,US,36.4651,-86.6581,Fast Food Restaurants
Domino's Pizza,400 E Lincoln St,Tullahoma,TN,37388,US,35.366245,-86.20364000000001,Fast Food Restaurants
Domino's Pizza,2145 W Emory Rd,Powell,TN,37849,US,36.0288,-84.0319,Fast Food Restaurants
Domino's Pizza,539 Paragon Mills Rd,Nashville,TN,37211,US,36.0851,-86.7273,Fast Food Restaurants
Domino's Pizza,2200 E Broadway Ave,Maryville,TN,37804,US,35.7829,-83.9479,Fast Food Restaurants
Domino's Pizza,7464 Winchester Rd,Memphis,TN,38125,US,35.0506,-89.8139,Fast Food Restaurants
Steak N Shake,12209 S Strang Line Rd,Olathe,KS,66062,US,38.907564,-94.77420699999999,Fast Food Restaurants
Steak N Shake,1640 E Tipton St,Seymour,IN,47274,US,38.958114,-85.862718,Fast Food Restaurant
Steak N Shake,520 Town Center St N,Mooresville,IN,46158,US,39.619532,-86.353537,"American Restaurant, Fast Food Restaurant, and Burger Joint"
Steak N Shake,520 Town Center St N,Mooresville,IN,46158,US,39.619532,-86.353537,Fast Food Restaurant
Steak N Shake,200 Meijer Dr,Lafayette,IN,47905,US,40.420709,-86.82122199999999,"American Restaurant, Fast Food Restaurant, and Breakfast Spot"
Steak N Shake,518 Essex Dr,Kokomo,IN,46901,US,40.482865000000004,-86.10724,"American Restaurant, Fast Food Restaurant, and Breakfast Spot"
Steak N Shake,101 W Maryland St,Indianapolis,IN,46225,US,39.765665000000006,-86.159998,"American Restaurant, Fast Food Restaurant, and Breakfast Spot"
Steak N Shake,101 W Maryland St,Indianapolis,IN,46225,US,39.765665000000006,-86.159998,"American Restaurant, Fast Food Restaurant, and Breakfast Spot Downtown Indianapolis"
Steak N Shake,103 N State Road 135,Greenwood,IN,46142,US,39.613954,-86.158305,Fast Food Restaurants
Subway,265 E 5th St,Long Beach,CA,90802,US,33.772625,-118.18988700000001,Fast Food
Jimmy Johns,11468 Marketplace Dr N,Champlin,MN,55316,US,45.161566,-93.390549,Fast Food Restaurants
Jimmy Johns,11468 Marketplace Dr N,Champlin,MN,55316,US,45.161566,-93.390549,Fast Food Restaurant
Domino's Pizza,6444 Pearl Rd,Cleveland,OH,44130,US,41.3855,-81.7703,Fast Food Restaurants
Domino's Pizza,8834 Reading Rd,Cincinnati,OH,45215,US,39.2218,-84.4415,Fast Food Restaurants
Domino's Pizza,1454 Sheridan Ave,Cody,WY,82414,US,44.526,-109.059,Fast Food Restaurants
Domino's Pizza,444 Broadwater Ave,Billings,MT,59101,US,45.7771,-108.527,Fast Food Restaurants
Domino's Pizza,111 South Ave W,Missoula,MT,59801,US,46.8488,-113.99799999999999,Fast Food Restaurants
Domino's Pizza,275 Yellowstone Ave,Pocatello,ID,83201,US,42.88,-112.45200000000001,Fast Food Restaurants
Domino's Pizza,112 E Seltice Way,Post Falls,ID,83854,US,47.715,-116.948,Fast Food Restaurants
YUM Brands,2017 N Poplar St,Leadville,CO,80461,US,39.261659,-106.2914,Fast Food Restaurants
YUM Brands,8 Carol Rd,Winchester,KY,40391,US,38.00745,-84.20916899999999,Fast Food Restaurants
YUM Brands,2733 W Broadway,Louisville,KY,40211,US,38.249545,-85.797123,Fast Food Restaurants
YUM Brands,543 S Limestone,Lexington,KY,40508,US,38.038369,-84.507145,Fast Food Restaurants
YUM Brands,3820 7th Street Rd,Louisville,KY,40216,US,38.195464,-85.80256,Fast Food Restaurants
YUM Brands,9705 Dixie Hwy,Louisville,KY,40272,US,38.115353000000006,-85.860688,Fast Food Restaurants
YUM Brands,3630 Boston Rd,Lexington,KY,40514,US,37.98097,-84.55033900000001,Fast Food Restaurants
Arby's,2916 N Ashley St,Valdosta,GA,31602,US,30.871864000000002,-83.29008499999999,"Fast Food Restaurant, Sandwich Place, and American Restaurant"
Arby's,1105 N Slappey Blvd,Albany,GA,31701,US,31.592102,-84.176434,"Fast Food Restaurant, Sandwich Place, and American Restaurant"
Arby's,2718 Dawson Rd,Albany,GA,31707,US,31.619308,-84.224919,Fast Food Restaurant
Arby's,2826 E Pinetree Blvd,Thomasville,GA,31792,US,30.853628000000004,-83.950632,Fast Food Restaurant
Arby's,2826 E Pinetree Blvd,Thomasville,GA,31792,US,30.853628000000004,-83.950632,Fast Food Restaurants
Arby's,410 S Columbia Ave Ste Q,Rincon,GA,31326,US,32.276586,-81.22894000000001,Fast Food
Arby's,2635 Skidaway Rd,Savannah,GA,31404,US,32.041732,-81.064338,Fast Food Restaurant
Arby's,2635 Skidaway Rd,Savannah,GA,31404,US,32.041732,-81.064338,Fast Food
Arby's,307 Mall Blvd,Savannah,GA,31406,US,32.003333000000005,-81.11333,"Fast Food Restaurant, American Restaurant, and Sandwich Place"
Arby's,103 Russell Pkwy,Warner Robins,GA,31088,US,32.593449,-83.62317900000001,"Fast Food Restaurant, Sandwich Place, and American Restaurant"
Arby's,2061 Watson Blvd,Warner Robins,GA,31093,US,32.617940999999995,-83.652608,Fast Food Restaurant
Arby's,3100 Riverside Dr,Macon,GA,31210,US,32.891349,-83.678165,"Fast Food Restaurant, Sandwich Place, and American Restaurant"
Arby's,3100 Riverside Dr,Macon,GA,31210,US,32.891349,-83.678165,Fast Food Restaurants
Arby's,3100 Riverside Dr,Macon,GA,31210,US,32.891349,-83.678165,"Restaurant, Fast Food Restaurant, and Sandwich Place"
Arby's,3100 Riverside Dr,Macon,GA,31210,US,32.891349,-83.678165,Fast Food Restaurant and Sandwich Place
Arby's,4500 Forsyth Rd,Macon,GA,31210,US,32.870473,-83.702864,Fast Food
Arby's,975 Gray Hwy,Macon,GA,31211,US,32.853768,-83.618154,Fast Food
Arby's,975 Gray Hwy,Macon,GA,31211,US,32.853768,-83.618154,Fast Food Restaurants
Arby's,209 W General Screven Way,Hinesville,GA,31313,US,31.842958000000003,-81.600625,Fast Food Restaurants
Arby's,1823 Walton Way,Augusta,GA,30904,US,33.476141,-81.99899,"Fast Food Restaurant, Sandwich Place, and American Restaurant"
Arby's,2500 N Columbia St,Milledgeville,GA,31061,US,33.113768,-83.259959,"Fast Food Restaurant, Sandwich Place, and American Restaurant"
Arby's,2500 N Columbia St,Milledgeville,GA,31061,US,33.113768,-83.259959,Fast Food Restaurant
Arby's,1825 Washington Rd,Thomson,GA,30824,US,33.506206,-82.50349399999999,Fast Food Restaurants
Arby's,801 W 10th St,Indianapolis,IN,46202,US,39.780626,-86.172065,Fast Food Restaurant
Arby's,1119 LoweGrout Rd,Iowa,LA,70647,US,30.253407,-93.014612,"Fast Food Restaurant, American Restaurant, and Sandwich Place"
Arby's,405 McCall Rd,Manhattan,KS,66502,US,39.189966,-96.553984,Fast Food Restaurant
Arby's,405 McCall Rd,Manhattan,KS,66502,US,39.189966,-96.553984,"Restaurant, Sandwich Place, and Fast Food Restaurant"
Panda Express,6925 S Rainbow Blvd,Las Vegas,NV,89118,US,36.062856,-115.24302800000001,Fast Food
Subway,1 Massillon Marketplace Dr SW,Massillon,OH,44646,US,40.767434,-81.522438,Fast Food Restaurants
Subway,3950 W Lake Mead Blvd,North Las Vegas,NV,89032,US,36.199929,-115.193215,Fast Food Restaurants
Subway,2375 E Tropicana Ave,Las Vegas,NV,89119,US,36.099495000000005,-115.12035,Fast Food
Arby's,310 E Lincolnway,Cheyenne,WY,82001,US,41.134444,-104.811619,Fast Food
Arby's,996 Fairmont Rd,Morgantown,WV,26501,US,39.630271,-79.98670200000001,Fast Food Restaurant
Arby's,23 Southland Dr,Fairmont,WV,26554,US,39.431593,-80.185734,Fast Food
Arby's,23 Southland Dr,Fairmont,WV,26554,US,39.431593,-80.185734,Fast Food Restaurants
Arby's,512 N Jefferson St,Lewisburg,WV,24901,US,37.8117,-80.431708,Fast Food
Arby's,3110 South 8th Street,Wisconsin Rapids,WI,54494,US,44.366678,-89.817447,Fast Food Restaurant
Arby's,3020 Central Ave,Hot Springs National Park,AR,71913,US,34.479896000000004,-93.060339,Fast Food
Arby's,3020 Central Ave,Hot Springs National Park,AR,71913,US,34.479896000000004,-93.060339,Fast Food Restaurant
Arby's,2234 Fayetteville Rd,Van Buren,AR,72956,US,35.469122,-94.35580300000001,Fast Food
Arby's,1001 W Main St,Jacksonville,AR,72076,US,34.866628000000006,-92.120571,Fast Food Restaurants
Arby's,9624 N Rodney Parham Rd,Little Rock,AR,72227,US,34.761001,-92.38101400000001,Fast Food Restaurants
Arby's,9624 N Rodney Parham Rd,Little Rock,AR,72227,US,34.761001,-92.38101400000001,"Restaurant, Fast Food Restaurant, and Sandwich Place Reservoir"
Arby's,10733 Kenai Spur Hwy,Kenai,AK,99611,US,60.557028,-151.241555,"Fast Food Restaurant, Sandwich Place, and American Restaurant"
Subway,444 W Wyandot Ave,Upper Sandusky,OH,43351,US,40.827469,-83.288942,Fast Food Restaurants
Subway,4041 State Rd,Cuyahoga Falls,OH,44223,US,41.181699,-81.508584,Sandwich Place and Fast Food Restaurant
Subway,4195 Massillon Rd,Uniontown,OH,44685,US,40.948207000000004,-81.465119,Fast Food Restaurants
Arby's,3240 Technology Blvd,Bozeman,MT,59718,US,45.669431,-111.08118799999998,Fast Food Restaurant
Arby's,4110 Moseby St,Columbia,SC,29207,US,34.022529999999996,-80.943727,Fast Food Restaurant
Arby's,3575 S 8400 W,Magna,UT,84044,US,40.694854,-112.09098700000001,Fast Food
Arby's,15244 N Thornton Rd,Lodi,CA,95242,US,38.117688,-121.391985,Fast Food Restaurant
Arby's,216 S Sandusky St,Delaware,OH,43015,US,40.291657,-83.068976,"Fast Food Restaurant, American Restaurant, and Sandwich Place"
Arby's,3730 N Maize Rd,Wichita,KS,67205,US,37.75047,-97.46214300000001,"Fast Food Restaurant, American Restaurant, and Sandwich Place"
Arby's,301 White House Crossing Way Suite A,White House,TN,37188,US,36.469685,-86.67868299999999,Fast Food Restaurant
Arby's,8375 Mapes Rd,Fort George G Meade,MD,20755,US,39.098024,-76.755445,Fast Food
Arby's,93 Hwy 205,Terrell,TX,75160,US,32.738517,-96.303893,Fast Food
Arby's,3460 S College Ave,Fort Collins,CO,80525,US,40.539839,-105.076591,Fast Food Restaurants
Arby's,1617 E Eisenhower Blvd,Loveland,CO,80537,US,40.407911,-105.052851,"Fast Food Restaurant, Sandwich Place, and American Restaurant"
Arby's,8720 Manchester Rd,Saint Louis,MO,63144,US,38.612093,-90.346752,Fast Food Restaurants
Arby's,8720 Manchester Rd,Saint Louis,MO,63144,US,38.612093,-90.346752,"Restaurant, Fast Food Restaurant, and Sandwich Place"
Arby's,57622 29 Palms Hwy,Yucca Valley,CA,92284,US,34.126290000000004,-116.406246,Fast Food Restaurant
Subway,695 Eastern Ave,Malden,MA,2148,US,42.429621000000004,-71.049616,Fast Food
Subway,74 Taunton Ave,Seekonk,MA,2771,US,41.823655,-71.344776,Fast Food Restaurants
Subway,24 N 3rd St,Waterville,OH,43566,US,41.499703000000004,-83.719818,Fast Food Restaurant
Subway,231 Main Ave SW,Warren,OH,44481,US,41.211014,-80.815577,Fast Food Restaurants
Subway,23519 Us Highway 23 S,Circleville,OH,43113,US,39.587926,-82.95405699999999,Fast Food Restaurants
Subway,816 Westfield St,West Springfield,MA,1089,US,42.106291,-72.64405,Fast Food Restaurants
Subway,665 Boston Rd,Springfield,MA,1119,US,42.135589,-72.522918,Fast Food Restaurants
Subway,3988 Mayfield Rd,Cleveland,OH,44121,US,41.520694,-81.536728,Fast Food Restaurants
Subway,3526 Cleveland Ave NW,Canton,OH,44709,US,40.837406,-81.38972,Fast Food Restaurants
Subway,3515 Tiffin Ave,Sandusky,OH,44870,US,41.4195,-82.757931,Fast Food Restaurants
Subway,35121 Royalton Rd,Grafton,OH,44044,US,41.313987,-82.003016,Fast Food Restaurants
Subway,35535 Euclid Ave,Willoughby,OH,44094,US,41.626435,-81.43474499999999,Fast Food Restaurants
Panera Bread,5630 Washington Avenue,Racine,WI,53406,US,42.721455999999996,-87.84885799999999,Fast Food
Panera Bread,2095 North Calhoun Road,Brookfield,WI,53005,US,43.058145,-88.127794,Fast Food
Jimmy Johns,3129 N Oakland Ave,Milwaukee,WI,53211,US,43.075009,-87.887842,Fast Food Restaurant
Subway,326 N Chester Pike,Glenolden,PA,19036,US,39.903139,-75.28390300000001,Fast Food Restaurants
Subway,1136 Baltimore Pike,Springfield,PA,19064,US,39.913852,-75.345867,Fast Food Restaurants
Subway,600 Factory Outlet Dr,Arcadia,LA,71001,US,32.559991,-92.914415,Fast Food Restaurant
Subway,16470 Highway 190,Port Barre,LA,70577,US,30.547147,-91.97748299999999,Fast Food Restaurants
Subway,6138 Greenwood Rd,Shreveport,LA,71119,US,32.452003000000005,-93.860788,Fast Food Restaurant
Subway,922 Front St,Cottonport,LA,71327,US,30.987445,-92.056574,Fast Food Restaurants
Subway,1325 Dove Rd,Hebron,NE,68370,US,40.175940999999995,-97.575822,Sandwiches / Fast Food / American
Subway,128 W State St,Albion,NE,68620,US,41.690785999999996,-97.99730100000001,Fast Food Restaurants
Subway,1177 Bells Ferry Rd,Marietta,GA,30066,US,33.980173,-84.55933900000001,Fast Food Restaurants
Subway,2440 Shurling Dr,Macon,GA,31211,US,32.86607,-83.57982,Fast Food Restaurants
Subway,7525 Covington Hwy,Lithonia,GA,30058,US,33.706851,-84.11538399999999,Fast Food Restaurants
Subway,2765 Lee Rd,Lithia Springs,GA,30122,US,33.733688,-84.667932,Fast Food Restaurants
Subway,1505 Philema Rd S,Leesburg,GA,31763,US,31.627951,-84.1222,Fast Food Restaurants
Subway,1849 42nd St,Florence,OR,97439,US,44.003145,-124.100431,Fast Food Restaurants
Subway,236 Kelley St,Lake City,SC,29560,US,33.877497,-79.756713,Fast Food Restaurants
Subway,211 Radford Blvd,Dillon,SC,29536,US,34.431324,-79.365659,Fast Food Restaurants
Subway,2103 W Bobo Newsom Hwy,Hartsville,SC,29550,US,34.36316,-80.12775500000001,Fast Food Restaurants
Subway,156 Magnolia St,Spartanburg,SC,29306,US,34.950914000000004,-81.93400799999999,Fast Food Restaurants
Subway,1539 Bells Hwy,Walterboro,SC,29488,US,32.92772,-80.68687,Fast Food Restaurants
Dunkin' Donuts,3007 Buford Hwy NE,Atlanta,GA,30329,US,33.835014,-84.337935,Fast Food
Subway,1270 Crabb River Rd,Richmond,TX,77469,US,29.551540999999997,-95.694136,Fast Food Restaurants
Subway,1003 W Diversey Pkwy,Chicago,IL,60614,US,41.932629999999996,-87.65405600000001,Fast Food
Subway,1025 5th St,Calhan,CO,80808,US,39.035936,-104.303651,Fast Food Restaurants
Subway,1985 Empire Park Dr,Eugene,OR,97402,US,44.084669,-123.155932,Fast Food Restaurants
Subway,2715 Row River Rd,Cottage Grove,OR,97424,US,43.799202,-123.03867,Fast Food Restaurants
Subway,1607 Williams Hwy,Grants Pass,OR,97527,US,42.421768,-123.332838,Fast Food Restaurants
YUM Brands,984 S Main St,Lapeer,MI,48446,US,43.036288,-83.32318199999999,Fast Food Restaurants
Subway,1020 28th Ave,Greeley,CO,80634,US,40.422481,-104.72529300000001,Fast Food Restaurants
Domino's Pizza,5830 9th Ave N,Saint Petersburg,FL,33710,US,27.7808,-82.713,Fast Food Restaurants
Domino's Pizza,5102 W Northern Ave,Glendale,AZ,85301,US,33.5531,-112.1689,Fast Food Restaurants
SUBWAY,21 Maiden Ln,New York,NY,10038,US,40.709333,-74.008955,Fast Food
Domino's Pizza,13131 Merrick Blvd,Jamaica,NY,11434,US,40.6795,-73.7609,Fast Food
Domino's Pizza,13857 Queens Blvd,Jamaica,NY,11435,US,40.7076,-73.8172,Fast Food Restaurants
Domino's Pizza,132 W Fulton St,Gloversville,NY,12078,US,43.051,-74.3516,Fast Food Restaurants
Domino's Pizza,2430 Middle Country Rd,Centereach,NY,11720,US,40.8581,-73.0978,Fast Food Restaurants
Domino's Pizza,108 Washington Ave,Endicott,NY,13760,US,42.1021,-76.0483,Fast Food Restaurants
Domino's Pizza,1479 Fulton St,Brooklyn,NY,11216,US,40.6801,-73.9421,Fast Food
Domino's Pizza,3563 Sheridan Dr,Buffalo,NY,14226,US,42.9794,-78.8013,Fast Food Restaurants
Burger King,720 Broadway,Saugus,MA,1906,US,42.474117,-71.023476,Fast Food
Burger King,720 Broadway,Saugus,MA,1906,US,42.474117,-71.023476,Fast Food Restaurant
Burger King,188 Turnpike St,North Andover,MA,1845,US,42.674359,-71.12735,Fast Food Restaurant and Burger Joint
Burger King,52 Middlesex Tpke,Burlington,MA,1803,US,42.472464,-71.212248,Fast Food Restaurant
Burger King,176 Waverly St,Framingham,MA,1702,US,42.278446,-71.407199,Fast Food Restaurant and Burger Joint
Burger King,163 Madison St,Worcester,MA,1610,US,42.254971000000005,-71.79943100000001,Fast Food Restaurant and Burger Joint
McDonald's,141 Dorman Centre Dr,Spartanburg,SC,29301,US,34.934421,-81.986565,Fast Food Restaurants
McDonald's,9595 N Kings Hwy,Myrtle Beach,SC,29572,US,33.776512,-78.79535899999999,Fast Food Restaurant
McDonald's,105 Fleming St,Laurens,SC,29360,US,34.504943,-82.009568,Fast Food
McDonald's,102 N Longstreet St,Kingstree,SC,29556,US,33.663164,-79.83335600000001,Fast Food Restaurants
Wendy's,9114 N Newport Hwy,Spokane,WA,99218,US,47.739804,-117.411201,Fast Food Restaurant
Wendy's,4401 S Regal St,Spokane,WA,99223,US,47.613523,-117.36849,Fast Food Restaurant
Wendy's,830 N Division St,Spokane,WA,99202,US,47.665541,-117.41083799999998,Fast Food Restaurant and Burger Joint
Wendy's,15945 Redmond Way,Redmond,WA,98052,US,47.674402,-122.12785500000001,Fast Food Restaurant
Wendy's,230 Rainier Ave S,Renton,WA,98057,US,47.480874,-122.21718200000001,Fast Food Restaurant and Burger Joint Downtown Renton
Wendy's,13514 NE 175th St,Woodinville,WA,98072,US,47.754521000000004,-122.158901,Fast Food Restaurant
Wendy's,11744 Lake City Way NE,Seattle,WA,98125,US,47.714403999999995,-122.29803600000001,Fast Food
Wendy's,21 N Main St,Rutland,VT,5701,US,43.609584999999996,-72.97245,Fast Food Restaurant
YUM Brands,1345 Southern Hills Ctr,West Plains,MO,65775,US,36.715874,-91.871686,Fast Food Restaurants
YUM Brands,2249 E Sunshine St,Springfield,MO,65804,US,37.181419,-93.251637,Fast Food Restaurant
YUM Brands,629 W Sunshine St,Springfield,MO,65807,US,37.182473,-93.29905600000001,Fast Food Restaurant
YUM Brands,1020 Cave Springs Blvd,Saint Peters,MO,63376,US,38.793782,-90.571991,Fast Food Restaurant Saint Charles
YUM Brands,1324 Hampton Ave,Saint Louis,MO,63139,US,38.625824,-90.28739200000001,Fast Food Restaurant
Subway,1116 S Rock St,Sheridan,AR,72150,US,34.293802,-92.399002,Fast Food Restaurants
Subway,425 W Capitol Ave,Little Rock,AR,72201,US,34.744258,-92.275343,Fast Food Restaurants
Subway,1600 Highway 95,Morrilton,AR,72110,US,35.113366,-92.44738000000001,Fast Food Restaurants
Subway,1305 N Main St,Brinkley,AR,72021,US,34.903863,-91.198013,Fast Food Restaurant
Subway,550 Skyline Dr,Conway,AR,72032,US,35.112252000000005,-92.432532,Fast Food Restaurants
Subway,94 S Broadview St,Greenbrier,AR,72058,US,35.218833000000004,-92.388328,Fast Food Restaurants
YUM Brands,3527 Macon Rd,Columbus,GA,31907,US,32.485261,-84.93605,Fast Food Restaurant
YUM Brands,3960 Buena Vista Rd,Columbus,GA,31907,US,32.463103000000004,-84.92648299999999,Fast Food Restaurant
YUM Brands,225 N Main St,Cedartown,GA,30125,US,34.016265999999995,-85.254239,Fast Food Restaurant
YUM Brands,1 CNN Ctr NW,Atlanta,GA,30303,US,33.757946999999994,-84.394624,Fast Food Restaurant
YUM Brands,3485 Northside Pkwy NW,Atlanta,GA,30327,US,33.85,-84.429745,Fast Food Restaurant
Wendy's,2520 E Lincolnway,Cheyenne,WY,82001,US,41.138441,-104.786985,Fast Food Restaurant
Wendy's,307 Main St W,Ripley,WV,25271,US,38.819,-81.713664,Fast Food Restaurant and Burger Joint
Wendy's,2325 Jackson Ave,Point Pleasant,WV,25550,US,38.866232000000004,-82.126225,Fast Food Restaurant and Burger Joint
Wendy's,Hc 30 Box 182aa,Caldwell,WV,24925,US,37.772613,-80.351551,Fast Food Restaurants
Wendy's,1603 7th St,Parkersburg,WV,26101,US,39.266569,-81.534362,Fast Food Restaurant
McDonald's,542 Clayton Rd,Raton,NM,87740,US,36.884937,-104.433231,Fast Food Restaurant
McDonald's,542 Clayton Rd,Raton,NM,87740,US,36.884937,-104.433231,Fast Food Restaurants
McDonald's,1105 Main St,Lordsburg,NM,88045,US,32.343179,-108.711991,Fast Food Restaurants
Burger King,11300 Preston Hwy,Louisville,KY,40229,US,38.086811,-85.667689,Fast Food Restaurant
Burger King,4030 Shelbyville Rd,Louisville,KY,40207,US,38.252488,-85.65091,Fast Food Restaurant
Burger King,4030 Shelbyville Rd,Louisville,KY,40207,US,38.252488,-85.65091,Fast Food Restaurants
Burger King,9871 Livernois Ave,Detroit,MI,48204,US,42.368992999999996,-83.138806,Fast Food Restaurants
Burger King,2975 Walton Blvd,Rochester,MI,48309,US,42.679922,-83.192184,Fast Food Restaurant
Burger King,2975 Walton Blvd,Rochester,MI,48309,US,42.679922,-83.192184,Fast food restaurants
Burger King,19901 Van Dyke St,Detroit,MI,48234,US,42.441354,-83.02449,Fast food restaurants
Burger King,19901 Van Dyke St,Detroit,MI,48234,US,42.441354,-83.02449,Fast Food Restaurant
Burger King,3200 W Davison,Detroit,MI,48238,US,42.39098,-83.12744,Fast Food Restaurants
Burger King,16245 Livernois Ave,Detroit,MI,48221,US,42.411232,-83.140591,Fast Food Restaurant
Burger King,12661 Mack Ave,Detroit,MI,48215,US,42.383798,-82.965874,Fast food restaurants
Burger King,12661 Mack Ave,Detroit,MI,48215,US,42.383798,-82.965874,Fast Food Restaurant
Burger King,11981 Gratiot Ave,Detroit,MI,48213,US,42.412371,-82.992613,Fast Food Restaurant
Burger King,6190 W Michigan Ave,Ypsilanti,MI,48197,US,42.198633,-83.701448,Fast Food Restaurant
Burger King,45455 Michigan Ave,Canton,MI,48188,US,42.271910999999996,-83.486574,Fast Food Restaurants
Burger King,45455 Michigan Ave,Canton,MI,48188,US,42.271910999999996,-83.486574,"Fast Food Restaurant, American Restaurant, and Burger Joint"
Domino's Pizza,806 S 4th St,Chickasha,OK,73018,US,35.0428,-97.93700000000001,Fast Food Restaurants
Domino's Pizza,8446 Park Ln,Dallas,TX,75231,US,32.8711,-96.7594,Fast Food
Domino's Pizza,8530 Fm 1765,Texas City,TX,77591,US,29.378199,-95.00634000000001,Fast Food Restaurants
Subway,109 Wp Malone Dr,Arkadelphia,AR,71923,US,34.12015,-93.09431500000001,Fast Food Restaurants
Subway,133 Arkansas Blvd,Texarkana,AR,71854,US,33.460583,-94.04284399999999,Fast Food Restaurants
Subway,6917 Middle Valley Rd,Hixson,TN,37343,US,35.173456,-85.206053,Fast Food Restaurants
Subway,660 Carriage House Dr,Jackson,TN,38305,US,35.660294,-88.851576,Sandwich Place and Fast Food Restaurant
Subway,697 S Grundy Quarles Hwy,Gainesboro,TN,38562,US,36.340361,-85.656679,Fast Food Restaurants
Dairy Queen,1443 Concord St S,South Saint Paul,MN,55075,US,44.868249,-93.025774,Fast Food Restaurants
Dairy Queen,137 Access Way,Spicer,MN,56288,US,45.230717,-94.93944300000001,Fast Food Restaurant
Dairy Queen,1354 Maryland Ave E,Saint Paul,MN,55106,US,44.977283,-93.04341,Ice Cream Shop and Fast Food Restaurant Greater East Side
Dairy Queen,1354 Maryland Ave E,Saint Paul,MN,55106,US,44.977283,-93.04341,Ice Cream Shop and Fast Food Restaurant
Burger King,1403 Main St,Follansbee,WV,26037,US,40.334354,-80.596133,Fast Food Restaurant and Burger Joint
Burger King,729 Beverly Pike,Elkins,WV,26241,US,38.892328000000006,-79.845789,Fast Food Restaurant and Burger Joint
Burger King,107 R H L Blvd,South Charleston,WV,25309,US,38.329106,-81.713882,Fast Food Restaurants
Burger King,891 N Us Highway 31,Whiteland,IN,46184,US,39.563856,-86.092199,Fast Food Restaurants
Dunkin' Donuts,1234 Massachusetts Ave,Arlington,MA,2476,US,42.423958,-71.178426,Fast Food
Dunkin' Donuts,212 Main St,Acton,MA,1720,US,42.468486,-71.456183,Fast Food
Subway,1012 NE Park Dr,Issaquah,WA,98029,US,47.543375,-122.015879,Fast Food Restaurants
Subway,2608 Pine Ave,Niagara Falls,NY,14301,US,43.095125,-79.030346,Fast Food Restaurants
Subway,1201 29th St SE,Watertown,SD,57201,US,44.886558,-97.068027,Fast Food Restaurants
Subway,505 Arrow Ave NE,Watertown,SD,57201,US,44.901154,-97.105558,Fast Food Restaurants
Dairy Queen,1058 W Club Blvd,Durham,NC,27701,US,36.017874,-78.911675,Fast Food Restaurants
Arby's,1685 S Redwood Rd,Salt Lake City,UT,84104,US,40.733592,-111.93830200000001,Fast Food
Arby's,3430 S State St,Salt Lake City,UT,84115,US,40.696791,-111.88875900000001,Fast Food Restaurant
Arby's,3430 S State St,Salt Lake City,UT,84115,US,40.696791,-111.88875900000001,Fast Food Restaurants
